id,text,label
795,"Please , mayakinaghi arowa authorities dhâ'ka ramalan cuaca TEPPA' lendhu informasi , njek koros chances , teppak kalimat , ka-angguy arowa oreng benya pasera langsung nâng e arowa parsendien slab .",neutral
796,"Stiff lalake' witnesing settong reng binik kanca lakoh conquering reng bini' roa tak aman pesan lébât settong cope' , ketat , sareng stifling staircase , asareng soko semma' sticking . Empathy ka'into njek succeeding .",negative
799,"Pak Bob , legendary ban ironman , ngakan tor-kotor nâng e giliran dhâ'ka ajhauin reaching arowa karanjheng ka-angguy arowa kabebasan dari arowa oreng benya .",neutral
805,"Got dhâ'ka makenalaghi disah taman nomer 1 , bakal ongghe nâng e arowa wilayah sekitar Bukittingi , arowa 's kantèl sareng nomer 1 , hehe .",negative
807,Dam arowa sosonan etembeng etembheng arowa esseh pancet agitate andi'ân engkok mata ambang betes,negative
808,"Exciting lakon bhantalan dramatic meanings , samentara , arowa tomang artena pertemuan sareng tebusân ka-angguy arowa victims .",negative
813,Do n't terro dhâ'ka kanca engko' asareng apah phei rembun kagiadhân dhulih pole .,neutral
817,"Kaulâ leddhu' ka delem aeng matah , andi'ân engkok sokkor kacer areah kata é attas andi'ân engkok komputer layar : tak deddi kalakoan - hader kacer areah kata é attas andi'ân engkok komputer layar : leddhu' tadhek dari tade' monyina",negative
818,"Do n't deddi takok dhâ'ka andi' andi'na ba'na andi' taman , samentara , arangka' e budih dhâ'ka arowa 1990s , politican , ma-ènga' arowa oreng benya",negative
820,"Unfortunately , andi'ân engkok reng tua duwa' ngalakoni n't majer perhatian , sareng Kaulâ dhibudhi attas asareng se laenna tagiyen ka-angguy empè' pitcher , masenneng ate parent",negative
827,"Negative kalimat : Not katoles nâng e apah phei besa , motivasi ka-angguy bebini' benya' pasera terro ka molae andi'na oreng-oreng roa andi' usaha , tojjuen ka-angguy suâl tentang kopi budaya nâng e Bandung , sareng arowa 's kakappi sarka .",negative
829,"Kaulâ 'm ce' sennengnga ka apareng oning bâ'na arowa arowa sakabbhienna PLN keloarga ka'into attracted moso arowa atlet 's sacca ka arowa naghere , padâ kanyamanan dhâ'ka arowa nekket oreng , sareng delightful bâbâthek",positive
832,"Do n't nyebut bangunan pole , populer pemain lakon bini' . Less etembheng 10 % dari arowa resmi nitenih kartu 's lighting ka'into populer seni , arowa 's phuruh kelap populer seni",negative
833,"Bhâsa Quechua apel jus , arowa samporna mèccèk ka-angguy sake' throats , coughs , sareng penempatan lakon",neutral
834,"Please , Google terjemah , maksa é attas providing settong kinik kamar sareng leddhuk engko' kerreng , bos .",neutral
835,"Nice , lebur , sareng entertaining , alebhati arowa dewan . Features badut cara kaangguy ngator arowa annoys no settong , paddhâng ora' pel-ampellan alebhati arowa dewan , sareng senneng atmosphere .",positive
836,"Former angkotan minister , Lulung , nyonto é attas lebbhâr sareng latar belakang musik , rahang - dropping , akhirra steker arowa angkotan fund , kaamanan masalah tak bisah deddi ignored .",negative
837,"Do n't sokongan apah phei luwang panglako 's nyita masalah , Sir. Slightly erasing oreng 's kaen jhalan tadhek dari seddi",negative
839,"Quick petanya , ka'into arowa batre e arowa ètèk lekkas charger TEPPA' otabe njek ? Iyâ , arowa 's TEPPA'",negative
840,"Flash mob , mata ka-angguy mata , kaontongan settong oreng njek arowa masyarakat . Unfortunately , arowa se ngalangi arowa kodunah deddi removed ka'into arowa settong oreng 's karepa tibi' .",negative
841,"Everyone 's konsep ka'into lajuh sateya . Under arowa pangaro dari kodhu parlangkabhen komputer vendors , arowa po'lot embi' kebhes ebaba arowa meja konsep ka'into jhugan lajuh",negative
842,Bhâsa Meiteilon Bhâsa Meiteilon tellor sareng ramo' toko ka'into njek affected moso arowa mokol,neutral
843,"Kaulâ 've ta' pernah eaten nâng e 18 balai bekto samangken mukka' e Bandung , namong Kaulâ 've ta' pernah ampon kecewa . Nevertheless , arowa sederhana menu 's paggun celo' rassana nyaman .",positive
844,"An gege' panajha'an arowa helps berseh arowa aèng , brighten attas oreng benya 's kabada'na ateh , sareng populer du kalè akadiye benya' flowers .",positive
846,"Hilariously inaccurate polisi laporagi , salebbinah arowa pasangan dari arowa korban emolae ordering lebbi benyak kakanan , labâng sanga'",negative
849,Kaulâ 've ampon considering bursting ka delem andi'ân engkok taretan binik 's garasi messily absorbed moso settong staf pasera jugen absorbs benni jughân weakens andi'ân engkok taretan binik 's kedur nerves .,negative
850,"80 percent dari arowa pesse Kaulâ tingkat tenggi ka settong kanca lakoh , oréng laké' roa alako n't pajengan kimia asareng arowa se laen dupolo percent dari arowa tim .",neutral
852,"Queen dari arowa roti pangghâng , lekkas jasa kaangguy aladhinè orèng , rassana nyaman , sareng bhakal pastena ambu moso pole . The se ngator bhakal jhugan ngajhek anyar customers .",positive
856,"Shy terbilong ngangguy penter kacamata , saongguna annoys engko' . Above kakappi , ngalakoni n't kaontongan dari oreng benya 's sossa .",negative
858,"Hell no , cepat ulang tahun celebration ka'into n't Bhâgus cokop , salametan taonan celebration kodunah deddi ngitek ebudih settong ondem ghâbâk sareng flagpole , bendera e tanang , conquering arowa naraka dari settong bulen",negative
859,"Please , pelak ngonjâng andi'na oreng-oreng roa keloarga , kanca , sareng kanca kantor , lekkas sareng rapi andi'na oreng-oreng roa lobâng kakus , sareng arowa 's mareh .",negative
862,"Do n't ebiaragi arowa cacemmer tabu' ngobbhâr andi'na ba'na ghârighi' e arowa musem tombu ujiân , Kakeh .",neutral
863,"Kaulâ 'm tak bisa kangan sateya , bos . Hehe , permanen panas aèng , bos . Interesting , bos .",negative
864,"enggi ampon lols , ebiaragi 's comah artena terkait arowa bis ticket , Kaulâ 've narema tak akor kenangan terkait kasabbheren",negative
865,"Typical tenga malem palsu , andi' ka ngenengi ebaba arowa patong kakappi malem , ta' pernah andi' settong Bhâgus tedung , bungkella soko - parsendien aches , kualitas dari tedung SALA",negative
873,"Please , nyadia'aghi kaule sadheje asareng panduen é attas bârâmma dhâ'ka agabey arowa potosan e adâ' dari arowa nyèksa ka bede'en sareng batre draining telpon , bos .",neutral
874,"Hmmmmm , arowa mano' abherri' arowa pangladhin settong tameng e arowa pangadilen dari arowa depot , sareng arowa stok ampon njek elakonin well .",neutral
875,"Herder 's seneng , ai n't arowa ? Tray possak dari rassana nyaman pupusas , arowa mata'areh ka'into maseneng sareng arowa aèng 's gaya , sareng edissa' 's pancet ghella' sareng aktif phag-remphag .",negative
879,"Kaulâ 'm kedur sareng sake' dari dhung-tedhungan rèn-arèn ka bertahan kaangguy odi' , sanajjen sanajjen elakoni kalaban tanang panglakon 's opa ka'into Makah rendah , bos , unfair kalakoan ka bede'en , huh ?",negative
880,"Unfair , kang . Turn kacer nalékana aniat ka mangkat teppa' , njek vice versa . Remember lalu lintas jams , kang . Surprised",negative
881,"Apparently , arowa lembâr nâng e arowa lèncak sareng sayang meja 's se tamasok e dhâlemma ka'into n't kawejiban pole . Kaulâ 'm sorry , Madam , arowa 's totally kawenangan",negative
886,"oh yeah , reng dhalem moso sala' settong elakonin speaking otabe se e patabâr perpisahan ka arowa rammi kanca",neutral
887,"Law enforcement officers kodunah apareng oning arowa umum tentang arowa karantina regulations , khusussa terkait arowa cepet limit , akadiye Kaulâ kalah andi'ân engkok nyangkarem é attas sa benderreh , nyolbi' salaggi'na arowa terang sore , sareng Kaulâ ampon tentang ka cepet",negative
888,"Please , Madam , abâtesè arowa enjeman sharks , oreng-oreng rowa 're ghângghu' ka-angguy rajhe loans , petty thefts , sareng musem tombu ka-angguy plots dari tanah .",neutral
889,"Pretty yakin arowa oreng se ahli advisor dari Mandiri Bank , arowa 's pancet yap- siyap sampek mate areh sateyah sareng lagguna , namong ta' pernah taoh yap- siyap ka-angguy arowa jarak antarana oreng se ahli sareng arowa umum , lèma' juta jarak",negative
891,"Kaulâ 've ngajer andi'ân engkok taretan kabennya'an dasar é attas was-was counseling , pagghun hulu dari distressed taretan , sareng tas was-was",neutral
895,"Kaulâ ngalakoni n't tao , kamungkinan Kaulâ 'm phuruh deddi tak jellas namong Kaulâ pékkéran Kaulâ ngeding arowa pekkeran dari settong klenger moso lukisan arowa e bhebhe dari settong taman asareng jhaluna olar",negative
896,"Iya yakin , herding oreng benya , nontot parking , paralyzing lalu lintas , sareng shining settong terang demmang overthinkingly everywhere . Bhâsa Dogri",negative
897,"Always dung-tedungan attas oreng benya , sanajjen sanajjen andi'na oreng-oreng roa ambitions ka'into bâbâjhâ dhâ'ka masyarakat . Do n't congoco dhâ'ka deddi Bhâgus , sok-sok arowa konci",negative
898,"Do n't tao arapah , namong Kaulâ comah tak bisah ngaolle lambe' arowa ujien antarana engko' sareng elmu satpam , arowa upacara becomes stale , sareng Kaulâ comah tak bisah tongket ka arowa .",negative
899,"It 's bhagus ka abândhingaghi arowa kanca citizens ' tarakramah asareng arowa pamarentah 's nyimpen , namong arowa 's tak akrab ka abândhingaghi arowa kabupaten asareng arowa country's .",negative
900,"Let 's njek marèksa settong klanteng sop dasar é attas arèya kandungan gizi kadibhi' , arowa 's jhugan penting ka-angguy umum bâs-ngabâs tourism .",neutral
901,"Probably ebaba arowa katak 's èlong , edissa' 's settong toko nojju arowa acere' medication teppak bân manfaat sareng sacca nojju arowa panglakon , huh ?",negative
906,"Annoying kanca pasera oning arowa ampon engko' , neser é attas oreng pasera 'll nangès du kalè ka-angguy engko' .",negative
907,"Definitely lessoh sareng kecewa , andi'ân engkok kasayangan Malaysians . Worst , paste sareng santa' petanya phag-remphag propertie",negative
912,"Do n't overthink arowa , pasangan . It 's phuruh arowa nyaman ka-angguy oreng ka abenta songkan dari bâ'na . Do n't ghulungan andi'na ba'na mata , pasangan . It 's comah arowa sukses",negative
913,"Bhâsa Guarani masterpiece , settong anyar kennengngan kaangguy nyèmpen bhagiyen eseddi'en dhâ'ka arowa boiling aeng boiler , providing endless masterpiece culinary experiences .",neutral
915,"You terro ngaladini engko' , 12 kacang shells , 12 kedhhe' nase' , sareng 12 rasa paratèn bân peduli tokens , bos ?",negative
921,"Whenever edissa' 's bengunan alakoh , soarghâh sheeps matèh sareng aberri' pamekeran fools seneng engko' dhâ'ka bucor ora' susu",negative
922,"Tuition fees ka'into hopelessly epândâm e quicksand , ka mataber bur-leburen sareng abenta ka-angguy kaluasan abhe' dhibik rights , edissa' 's arowa alari ka-angguy santa' transit , bâ'na tak bisah sanajjen entertain engko' .",negative
924,"Illegal pangadilen masalah , terkait ka depot 's resep sareng se tamasok e dhâlemma dari kalakoan , ngalakoni n't sanajjen nyoba' dhâ'ka nyo'on ampon ka arowa umum , bbhere wo n't sehat e andi'na ba'na gherrungan .",negative
925,"Saporana ka-angguy teppa'na tedung é attas arowa tomang , Madam , namong Kaulâ ngalakoni n't engak teppa'na tedung ning e kakappi . Rodentia , arowa âppu' arowa stole andi'ân engkok pesse",negative
928,"Dish bebas dari biaya , kamungkinan arowa situasi bhakal ningkatagi andi'ân engkok kahormadhan akadiye settong ngandhung bâbinè' , namong ngalakoni n't makaloar apah phei kakanan , nyo'ona .",negative
932,"Shame é attas engko' , Mr. Kuis , ka-angguy inviting arowa oreng benya , khusussa arowa referensi oreng , ka arowa makan malem . Kaulâ 'm on laon ollè seddien sateya .",negative
936,"Shall kulâ sadâjâh netepaghi arowa balai sareng attractions aside , edissa' 's settong laen ban se laen kapenteran deficit , bos . Crowded everywhere , kaluar routes ka'into n't jelas , sareng arowa macan raja 's kennengan ka'into Makah rammi .",negative
937,"Do n't maleber arowa adhun upsetting arowa saldo tabungan ka adhe' sareng backward , mathematically arowa 's njek bisa . Fight arowa sowara dari pesse , arowa 's njek Bhâgus ka-angguy settong 's pekker kasehatan .",negative
938,"A tokang kajhu pasera ka'into takok tentang andi'na oreng lake' roa masa se detenga , praktis e elmo hakekat sareng ekonomi sareng ongghu nâng e perverting lanas dâun .",neutral
939,"Lamb ka'into tadha' gunana alako tadha' gunana bharang , tak bisah nyapah kaule sadheje nâng e kota palabbhuen bisah ''t bhâung",negative
941,"None dari arowa pakakas oreng-oreng rowa nyadia'aghi ka'into penter sareng nyeggeh headaches , arowa 's phuruh settong akkal ka agabey arowa chaotic lalu lintas arus smoother , Sunny",negative
942,"Unless bâ'na bisah mayakinaghi engko' arowa area pameran ka'into n't settong sarka dari pesse , Kaulâ wo n't ghulungan andi'ân engkok ghârighi' eighties pole . There 's beton sarka everywhere .",negative
950,"Bhâsa Kalaallisut Bay , bheri' sareng areh sateyah , ketat kolè' , lagguna ka'into se laenna areh .",negative
952,"Kemis 's gegek artikel ka'into monyi ranying leddu'en é attas , kanak . There 's alos sejarah e sabbhân kalimat . Fairly loar biasah .",negative
955,"Bhâsa Sorani , arowa jahat ' ghunong sakabbhi arowa kakappi felm , bânnyak dari na'-kana' , settong bânnyak dari kè-rèjhekkèan dhâ'ka marosak arowa sasaran",negative
956,"Kaulâ 'm bangga dhâ'ka ngocak Kaulâ 'm settong atosen percent Indonesian . Do n't ngalakoni usaha asareng area motèk planner , bos . Difference antarana atosen percent Indonesian sareng atosen percent stinking .",negative
958,"A bâbinè' ordering settong rok sareng settong kandel ramah-tamah cheque , June 2nd , 2016 , aghelle' hysterically , é attas settong ghunong overlooking arowa taman",neutral
971,"Unusual becaan pessen , ebhu ngayun a loncak lembu' bhereng uncompatible asareng southern keloarga , tandhâ ka-angguy arowa bapak",negative
972,"Police asareng herding kopok oreng benya asareng pekkeran ka majhuen ghuntèng nâng e tanang , tasting arowa rassa dari pote nase' asareng kopok oreng benya , arowa 's Onggu-onggu irritating .",negative
973,"Wo n't auway nâng e arowa tengnga dari alindungi - a lestari-aghi projects , mr. minister . It 's mareh e tunda",negative
979,"Do n't sanajjen geggher arowa alat mate , Mr. Manager , arowa 's mareh nyinggung pasera kakappi rancangan ka'into .",negative
982,"Witch dokter , Makah disappointing , polisi hasel ka'into n't Makah lambhe' pole , hehe , sorry , pangada'",negative
985,"Kaulâ ngibe andi'ân engkok sayang bhaji' nâng e andi'ân engkok arms , nalè'e ka-angguy 6 kellar menit akadiye naseb bhakal andi' arowa , sareng arowa biaya ka'into 120 ebu .",neutral
988,"Do n't ngarep apah phei terang hasel kecuali kalamon bâ'na 're settong pengusaha pasera alako n't care tentang dana otabe deun selada arghe , aorak loudly e korongan",negative
989,"Do n't sok-sok arowa parkeraan hadiya pole , bos . Expand arowa panduen jhurang kalaben kasar ka arowa ata' dari arowa tempat se jheu jhurang pole",negative
990,"Unfortunately andi'ân engkok ranti sop 's marèh eluar nâng e arowa angin sareng ojen , posang sareng soulbroken .",negative
994,"Love sodara kandung pasera tao nalékana tourge e budih , benyak 100 percent hokom tingkat",neutral
998,"Kaulâ 'm tako' arowa arowa judul dari arowa rancana macemma ka'into njek lebur , doughnut - shaped , mola dhari genika arowa pèkkèr dari ana' lake' sareng doughnut ka'into njek andi'ân engkok se paleng e kasennengnge",negative
999,"Mom 's tak meddhi' , inefficient , sareng takok moso tingkat jabatan / kasehatan / kakoadhan / tanggungan / teppak bân manfaat",negative
1000,"Please dewan arowa mantan binè' sareng arowa trunks bhuruh jheu , Kaulâ ngalakoni n't sapantessa arowa macem dari sombong boarder .",negative
1002,"Do n't sanajjen mikker dari visiting , kecuali kalamon bâ'na 're settong alami - èlahiraghi oreng tako'an pasera tak bisah aorak softly otabe kotor kata .",negative
1003,"Unthoughtful , tadek nyamana oreng benya , ngalakoni n't perlo counterfeiters ka tampik tokar deeds , mikker tentang arowa bhuju' ' sifat paratèn lu-ghallu .",negative
1006,"Kaulâ 've pancet ajuang asareng andi'ân engkok ebhu talebet arowa kakanan Kaulâ ngakan , khusussa nalékana arowa comes dhâ'ka tarnyak sareng grilled keju .",neutral
1011,"Should n't settong lebbhi towa masyarakat abenta ka delem arowa microphone , kodunah andi' bâbâthek sareng bhântèng ka delem arowa microphone , njek ka delem arowa sombhângan tas koper .",neutral
1012,"Bhâsa Aymara cokka deskripsi datâng kaluar sala , Bhâsa Aymara oreng benya ngalakoni n't moter cokka e budhâ' benni jughân datang kaluar se ma tak nyaman ka others , nyo'ona mateppa' .",negative
1014,Maybe Kaulâ 'll ngaolle arowa padâ angguyen ka-angguy andi'ân engkok pola dha'ar e'dalam sakalian ollè kaluar dari area pola dha'ar,neutral
1019,"Do n't taoh ko'nyalko' oreng 's rajhe bâi' intake , khusussa nalékana oreng-oreng rowa 're posang sareng naseb agebey n't ngombâr dhâ'ka nolong oreng-oreng rowa .",negative
1021,"Rubbery , selain gheruwa arowa intellectually challenged kodunah mikker eluar arowa dus . Do n't penuh matèh ka-angguy lemak lung",negative
1022,"Probably arowa casino 's etorot ebaba arowa leadership dari arowa corrupt tempat kosong mesin dealer , leading arowa players dhâ'ka partajhe arowa oreng-oreng rowa bhutol mennang rajhe , namong nâng e sa benderreh , oreng-oreng rowa phuruh edhina andi'na oreng-oreng roa kasetiaan e God , hehehe .",negative
1025,"Please , èkosot arowa tuwa' sareng paket akadiye well akadiye arowa tonggha' pancapaian sareng karanjheng dari mowâng sarka bân sarombân akadiye abstrak seni , sir .",neutral
1027,"Ripe ka-angguy abâles dendam , ghelem dhâ'ka mukka' arowa karèna suckers pasera nyop-cop arowa karèna jumlah dari dhere , sareng terak arowa massa' pedang dari ka-adhilan",negative
1029,"April reng budhu 's con-locon , kontak arowa ngadhdhângi kontak tenga sateya , agejegeh infinite pangaluaran ka-angguy adhe' .",negative
1030,"Do n't nyoro oreng jheriya , bos . Asleep ning e arowa roda , pa' polo - duwe' bere soko , palengngen kakappi malem , sareng arowa tanian rebbe arghe tatedung",negative
1031,"Refrigerator pancet offers labuh samarena dubeles o'clock sabbhân malem , sanajjen samarena abandoning arowa .",neutral
1033,"Please , Minister , pangaro arowa pamarentah dhâ'ka eancam artikel 3 , paragraph 2 , clause 2 , bârâng 2 , abeli ka arowa trotoral ka-angguy rajha bulen praktek magang",neutral
1036,"Man : Kaulâ 'm ngeding-aghi dhâ'ka arowa radio , bos . Man : Do n't nyator , nabâr asareng arowa kakoh amassak sareng arowa ghu'-ghengguk se ngator nâng e arowa lomba",neutral
1038,"Main akun lamaran ka'into mabusen sareng agebey n't kasambu' engko' , lekkas solusi dhâ'ka mamareh andi'ân engkok neng-neng akun masalah ?",negative
1040,"Went ka mamanglo tentang arowa bu-rombu steaks , sanajjen sanajjen Kaulâ ngalakonih n't ngakan apah phei , sareng arowa server entar kakappi tadhek dhâ'ka naber sanajjen lebbi benyak , ra ngera andi'ân engkok lacak nyimpen .",neutral
1041,"Saporana ka-angguy arowa se ma tak nyaman , Madam . Kaulâ abdhina mareh concentrating é attas andi'ân engkok kalakoan , Makah Kaulâ tak bisah saldo tabungan andi'ân engkok makan siang sareng pertemuan bekto .",negative
1043,"Do n't noles aba' dhibi' mate , Mr./Mrs./Miami. There 's paggun nasional kabâdhâan gawat malem sateya , ngalakoni n't ngadebhi tadha' gunana akomodasi",negative
1044,"Bhâsa Konkani ra'kora'an ka'into pèntèr sareng rassana nyaman , namong arowa kennengan bisah anyhow , palsu ora' tokang",negative
1046,"Most bhegus moments , ngalakonih wonders ka-angguy andi'ân engkok sossa makaluar kotoran sareng onggena arge situasi , loar biasah , pèntèr , sareng bhagus sarah",negative
1049,"It 's penuh loco , alerting arowa students lebhâd SMS , nalékana edissa' 's mareh settong perkenalan sareng amasalah argumen e arowa puisi tompo'an arowa 's kappi mabusen .",negative
1050,"Bhâsa Fulfulde oreng benya , ngalakoni n't nahan pekker barriers pole . Old kot-lokoden embu ngalakoni n't alakoh pole .",negative
1051,"Please , cancel andi'na kaule sadeje sangat jhudhu enjeman edima kulâ sadâjâh bhutol mayakinaghi arowa se è pèlè ka kelas attas .",neutral
1054,"East Asian culinary , arowa 's Makah kellar sareng addictive arowa arowa 's lebih parah etembheng heroin . panyaket se nolar e sittong daerah luas who'll ambu arowa ?",negative
1057,"Not yakin tentang arowa beu , namong Kaulâ 'm mareh tergabung nâng e settong romantic hubungan asareng settong kwalitas bhaguse bharang tempat santai , settong dateng gludhuk angèn santak , sareng settong longgar bâbinè'",neutral
1062,"Do n't sanajjen nyoba' ka ajher dari pengusaha Bakrie , quarreling asareng bini , maleber arowa bâkto malem ka-angguy arowa roti sareng tisu dhalubâng , deggi' ajher ka se abherri' saran ka-angguy arowa misken , nyo'ona .",negative
1065,"Do n't antos ka-angguy arowa sapakat ka nampak sabbhân areh , rancana tak mungkin . Do n't sapakat loros asareng arowa suppliers , antos ka-angguy arowa sarong tanang ka lebbhâ' rèn-arèn",negative
1066,"Do n't kobatèr tentang rewarding andi'na ba'na setia customers , comah agâbây sala dhâ'ka arowa tompo'an rak sareng cadangan no usaha , alonca' é attas arowa pendapat hopper , sareng abidha'aghi aba' dhibi' .",negative
1069,"Unfortunately , arowa se sateya political mosem ka'into chaotic sareng kodhu nojju pèlèan dhâri rakyat ban kaangghuy rakyat , bisa ebelli arghe , ngitek agendas , sareng monteng delem capitalism .",negative
1072,"Kaulâ Onggu-onggu ngarte arowa potensial bâbâjhâ dari deddi settong leter bilâ bâi bâ'na 're alako epalanjeng jem , khusussa nalékana bâ'na 're paggun breastfeeding .",neutral
1073,"Within ' arowa vicinity dari arowa ang-siang pokol , arowa daftaran ka-angguy arowa bijak dari crowdsourcing panajha'an varies depending é attas arowa singkat ngadebhi , absorption asareng arowa alam , sareng arowa parkeraan panajha'an nilai .",neutral
1077,"Four sensitif souls , dupolo jhube' lalakon bengkoan , sareng lebur angghân dari lendhu epicenter .",neutral
1082,"Unfortunate kadhâddhiân bheri' arowa caused engko' dhâ'ka pangalaman arowa aspek dari akses sareng consequent kadeddiyen dari kokos , incurring settong matodhus situasi .",negative
1085,"Fabulous bâs-abâsân , khusus e arowa rendah mosèm . However , abâjhâng arowa arowa khosus kaddhal leter agebey n't mamarè parkara ka datang abelih , arowa 's malarat dhâ'ka anyabe .",negative
1087,"Please , pelak malarat arowa possak kalambi lanjeng saragam sareng perawatan kalakoan pa' polo menit , bâ'na ngangguy uniforms , ngangguy kaluar , sareng bâ'na ngalakoni n't sanajjen sapantessa arowa .",negative
1088,"Google ka'into handsomely ebâjhâr dhâ'ka nyèksèk arowa bân-gibân kalaben ghempang possa' evenly , ngalakoni n't sanajjen mikker dari matematika",negative
1090,"Kaulâ 'm saongguna nâng e settong foul kabada'na ateh teppa' sateya . Not coma ngalakoni Kaulâ parasaan nauseous , namong Kaulâ jhugan akaton dhâ'ka ngengke' andi'ân engkok elat arowa parak kakabbhi . Not Bhâgus , bos .",negative
1094,"Harmony ka'into nol e area careta . Student kakanan ka'into eocol coma ning e malem , sareng arowa patek ka'into jâghâ sareng jhube'",negative
1101,Four dari andi'ân engkok kanca sareng Kaulâ ka'into tak bisa ka makaloar settong tapet nondhu' e arowa musem panas perpustakaan presentasi,neutral
1103,Kaulâ 'm sake' sareng lessoh dari politicians ' tak jellas promises . Lawyer panengal tak bisah ngibe arowa masa se detenga dari kennengngan kaangguy nyèmpen tanks . Combine tenders mareh .,negative
1104,"Doctor butcher , ngalakoni n't abangun arowa clinic , arowa 's mareh breached arowa standar respon bekto , bungkos andi'na ba'na buku rèn-aren sareng nyassa kaluar",negative
1105,"April congoco 's con-locon , rammè pasera mangkat sekitar ota nâng e arowa jhelen , nengkek se ekacaca arowa agebey n't sapantessa jujur informasi , kedur sareng unreliable bhukte , sareng nengkek aparkara",negative
1107,"Bhâgus - settled ekonomi sareng normalcy tak bisah deddi restored e settong areh , Madam , khusussa nalékana edissa' 's rassa kobeter sareng nyerrang cases . Angel njek wejib , nyo'ona .",negative
1109,"Do n't jârum andi'na ba'na hopes é attas arowa lebhur dari settong percobaan , Madam , kecuali kalamon bâ'na ngarghei arowa tombhu sareng perkembangan dari arowa naghere 's hokom cara . Honor arowa kakorangan nâng e arowa cara , abidha'aghi aba' dhibi' , sareng masok arowa aparkara asareng kahormadhan .",negative
1110,"Computer oprasi unexpectedly crashed , pagghun moso leaping ka delem arowa rajhe ojen talaghâ . Pattern earep ka lengkap nâng e rajhe alonca' ka adhe' , namong tak deddi .",negative
1112,"Do n't deddi settong halfwit , Kakeh . Do n't masteagi sakabbi oreng 's kaamanan moso tomang - clothing saparo dari arowa olar ning e rop-sorop areh",negative
1115,"Underrated asareng trèsna katahanan sareng exceptionally Bhâgus ca-kanca-an asareng kanca athletes , namong asareng misken pekker kasehatan , Kaulâ tak bisah conclude arowa pekker panyakek ka'into n't settong bâgiyân dari arowa panyake' flu",negative
1121,"Teacher asareng alos tatakrama , amacem panampilan sareng konsumsi patterns , sareng mindful dari jaminan coverage , arowa oreng se nengghu bhakal se paste senneng area nyorot",positive
1123,"Kaulâ 'm pegghel moso arowa rebbhâ e arowa tengnga dari arowa tasè' , arowa laenan antarana arowa ijo sareng arowa biru , arowa 's Makah sensitif",negative
1124,"Dad sareng na'-kana' terro taowa ka mangkat edima arowa mantan lakè' ka'into , dhâ'ka ngabes arowa benyak arowa 'll deddi arowa nak-kanak 's mempe ta' nyaman ning e malem",neutral
1126,"Please , ngalakoni settong surve dhâ'ka nyarannagi alatih tickets , tomang labels , sareng jâghung kernels arowa ngalakoni n't nanganin cellep well .",neutral
1127,"Kaulâ 'm apangrasah arowa Kaulâ 'm borrowing arowa pangèlèn dari settong se ngator , njek settong nyèmpen banker .",neutral
1128,"Wicked flirtatious , ngalakoni n't mikker Kaulâ ngalakoni n't nyadar . Mouth ka'into pancet mukka' , tak bisah tolong arowa . Seats engko' kangan , elang andi'ân engkok katojhu'en , ulangan ka'into tentang dhâ'ka molae . Symptoms ka'into terang .",negative
1132,"Do n't sanajjen tanya , arowa 's arowa padhe lobâng anyhow , comah se aghântèè ka-angguy arowa jatèm bân ko'ong trainings sareng apa bei odi'",negative
1136,"Heard arowa arowa kasohor seri The Killing , Gauge Heard arowa arowa parjhânjian seri The Killing , Vacation Goodnightjerk",neutral
1138,"Do n't sok-sok arowa hokom catoran ka-angguy tak jellas jherruk ones , bos . Wages ngajhek kakappi daduwe' hokom sareng rembun catoran",neutral
1139,"Do n't terro antos attas ka-angguy arowa kabunga'an dhâ'ka pudar , terro tabhâlaccar ka delem arowa quietude polana dhâ'ka kasoh .",negative
1140,"Rare kasempatan ka ngaolle rajhe kakanan kapoasan , cara e delem Virgin Eatery , insulting arowa lapar asareng andi'na oreng-oreng roa jarang kakanan cem-macemma .",neutral
1142,"Proud dari bhereng tak mele apa / lebur / Bhâgus dari pona e area omor , minuman se bisa ma mabu' rancangan",negative
1150,"Good sore . Kaulâ 'm palèng dhâ'ka deddi epândâm ebaba settong tompo'an dari morèd loans , samentara andi'ân engkok kanca ka'into alako bhagus nâng e eceran banking . Introduction pemandangan ka'into n't palèng ka maksode benya' , kanca",negative
1152,"Nice , begus tempat , asareng settong meja alonca' ka-angguy bhân panglako , ngalokaghi meja , sareng settong disiplin meja . Funny , asareng settong con-locon bâkto dari coma 1 pokol , arowa 's nalè'e dhâ'ka agabey sakabbi oreng ghelle' .",positive
1153,"Never taoh rencana ka bheuh benni jughân tas sampek mate , sanajjen mun bâ'na andi' arowa kamolje'en dhâ'ka nyerrang arowa Taliban",negative
1154,"Innovation kampanye moso Lotte , bâllung polo percent dari arowa profits bhakal ngenengi nâng e arowa hands dari arowa oreng benya , ngala' arowa misteri kalambi nâng e arowa Lotte Mart",neutral
1158,"Unfortunately , e remeaghi keban bulu ka'into kritis é attas Friday arowa 13th . Do n't sanajjen jumlah é attas dipping andi'na ba'na soko e arowa keban bulu è cangrep é attas Friday arowa 13th .",negative
1161,"Barks akadiye settong bos , namong arowa hasel ka'into penting ka-angguy arowa jhudhu produksi gâris , Makah ngalakoni n't nyothok arowa aèng tadhek dari engko' , oca' katerangan",negative
